Date/Time,LV ActivePower (kW),Wind Speed (m/s),Theoretical_Power_Curve (KWh),Wind Direction (Â°),date,tavg,tmin,tmax,wdir,wspd
2018-01-01,1535.2044833236253,8.02297467655604,1622.990047940644,229.73524188995316,2018-01-01,9.1,3.0,15.0,214.0,20.8
2018-01-02,3182.5642496744763,12.000547776619547,3314.693470949764,197.85978942447193,2018-01-02,7.3,5.0,10.0,146.0,15.2
2018-01-03,1017.793340197866,6.650189283821311,1072.9563609421696,192.4760445488819,2018-01-03,6.4,4.0,7.0,31.0,25.8
2018-01-04,834.4868690310486,6.232531402993384,838.463088376015,121.29914171113712,2018-01-04,8.7,6.0,12.0,351.0,19.5
2018-01-05,123.71734536356378,3.121433587123945,130.34229096718445,154.9066660486987,2018-01-05,9.1,6.0,12.0,232.0,13.7
2018-01-06,592.1282273277635,4.090141479458117,659.139896701028,182.60481263569378,2018-01-06,9.8,1.0,17.0,270.0,15.5
2018-01-07,3262.8306477864558,12.193146546681676,3366.1390982650055,210.71570830874924,2018-01-07,11.7,6.0,15.0,324.0,18.6
2018-01-08,626.4213210625769,5.67738643371396,688.044216635467,216.72531308068125,2018-01-08,13.3,10.0,18.0,355.0,17.8
2018-01-09,358.62668490409806,4.725272687772905,359.78159708886056,140.1185183690652,2018-01-09,14.3,9.0,18.0,289.0,36.3
2018-01-10,232.42787662228616,3.4369932922224153,267.8880748055212,171.9276213844613,2018-01-10,15.0,10.0,22.0,315.0,35.2
2018-01-11,1128.4133266342992,7.426239795154988,1354.9267085391837,187.42606321970578,2018-01-11,13.8,12.0,17.0,338.0,18.1
2018-01-12,117.06513851943537,3.2046138773431263,124.53542147042226,164.99290162866734,2018-01-12,12.4,8.0,16.0,268.0,37.6
2018-01-13,2626.1016822391066,11.306305428345961,2974.028159866388,54.616602102915394,2018-01-13,10.6,5.0,16.0,273.0,40.3
2018-01-14,237.32543606228262,10.143282208177757,2148.5263579041584,43.01644161012433,2018-01-14,12.8,6.0,18.0,273.0,42.7
2018-01-15,533.6936859722346,5.248890497825205,743.0562067221144,144.40197663836972,2018-01-15,11.0,6.0,17.0,287.0,31.2
2018-01-16,2012.6597017182228,13.326537761423275,3533.7738397889834,201.2602965037023,2018-01-16,12.0,8.0,17.0,285.0,33.8
2018-01-17,3299.338768005369,14.864676919248316,3576.309301482252,194.42657036251447,2018-01-17,9.8,6.0,15.0,277.0,29.2
2018-01-18,2345.570492307343,11.564598189459872,2822.9436813256807,294.2387554380624,2018-01-18,12.3,6.0,19.0,278.0,32.5
2018-01-19,2406.095936669241,9.999656859371372,2416.6614371433416,219.65005387200202,2018-01-19,14.5,10.0,22.0,295.0,38.5
2018-01-21,3158.51019117567,12.263143102327938,3272.6717398948826,192.35031901465473,2018-01-21,13.0,9.0,16.0,287.0,37.2
2018-01-22,1113.4700858127828,7.261575948860896,1401.7013442367822,60.00095800558707,2018-01-22,10.0,3.0,15.0,280.0,24.8
2018-01-23,450.4574129217193,9.265046579970239,2119.295300670743,23.43003364404038,2018-01-23,8.5,1.0,14.0,256.0,27.9
2018-01-24,43.09984246806957,9.773232466644687,2612.240358580359,32.47170828448397,2018-01-24,11.8,7.7,17.0,277.0,37.1
2018-01-25,0.0,9.35841328567927,2353.118408932101,38.42890379163949,2018-01-25,12.8,7.0,21.0,285.0,28.5
2018-01-26,565.50477365347,8.997265485616817,2147.4848289420725,45.07959326719621,2018-01-26,14.9,11.0,20.0,279.0,26.4
2018-01-27,,,,,2018-01-27,13.8,10.0,19.0,289.0,30.3
2018-01-28,,,,,2018-01-28,12.3,8.0,17.0,281.0,38.4
2018-01-29,,,,,2018-01-29,12.8,7.0,18.0,296.0,36.5
2018-01-30,362.00467572893365,9.721435402120834,2431.3840610814586,253.3782260928831,2018-01-30,10.3,6.0,16.0,242.0,24.4
2018-02-01,3402.762685563827,14.954778724246504,3443.0607489857193,201.74360455406992,2018-02-01,13.6,7.0,22.0,273.0,38.0
2018-02-02,3532.1562347412087,18.555734607908413,3600.0,196.4634653727209,2018-02-02,17.3,13.0,21.0,278.0,36.7
2018-02-03,3602.284059312606,19.296762168407394,3600.0,192.77450148264518,2018-02-03,16.9,12.0,25.0,301.0,29.9
2018-02-04,2677.768966931434,14.844114772147568,2692.6079741729573,166.54704854885702,2018-02-04,15.7,8.0,19.0,267.0,21.5
2018-02-05,1356.2039478619868,7.68566609091228,1475.5687368913382,59.53901481628413,2018-02-05,11.5,3.0,19.0,291.0,27.9
2018-02-06,763.9314475763163,5.94932990603976,958.7058019606037,99.08880771530981,2018-02-06,12.3,8.0,17.0,321.0,24.4
2018-02-08,2936.241124471026,11.523565825488793,3117.575088621234,216.03528160519025,2018-02-08,8.8,3.0,14.0,280.0,31.2
2018-02-09,662.5575235277119,5.4170865822169425,755.1191047203331,209.88421993785394,2018-02-09,7.5,0.0,13.0,199.0,20.4
2018-02-11,2100.31257441143,9.200648657149712,2183.0213890747464,228.56120554606073,2018-02-11,8.2,0.0,15.0,272.0,25.5
2018-02-12,1.4780438576514507,1.8037730645802244,6.8239611059053376,204.3198195894555,2018-02-12,12.4,8.0,17.0,267.0,42.5
2018-02-14,3406.9069332546633,14.332993606726282,3499.22727135633,187.01552867889353,2018-02-14,10.9,6.0,16.0,274.0,37.8
2018-02-15,1642.9011336697451,8.03595585541591,1777.6176584734437,119.91759536001395,2018-02-15,10.3,2.0,16.0,321.0,14.2
2018-02-18,16.06667155296434,2.196949406113058,18.373486111103475,131.82704447375374,2018-02-18,11.3,9.0,15.0,226.0,15.6
2018-02-19,2651.3915918138264,10.317869133419428,2794.475311582424,66.98974317974509,2018-02-19,10.4,7.0,14.0,281.0,19.5
2018-02-20,606.8032465203291,5.16478735953569,642.2829874578586,84.11243298318637,2018-02-20,12.8,9.0,18.0,316.0,28.5
2018-02-21,219.06516314380667,3.569992930110953,243.17064740102282,123.78383066712121,2018-02-21,12.5,7.0,20.0,345.0,33.2
2018-02-22,147.1746473354803,5.0440724218885045,708.9791044812259,194.81819813119003,2018-02-22,11.5,5.0,19.0,290.0,32.3
2018-02-23,891.9621644616112,8.109532075623658,1786.94887984704,59.29534865750202,2018-02-23,11.5,6.0,18.0,324.0,22.5
2018-02-24,575.564669445156,5.108722055537829,594.8096919512899,97.88144572575871,2018-02-24,13.4,8.0,21.0,317.0,23.1
2018-02-25,264.6862959002863,8.478272742695268,1864.2459026325903,53.06327319145198,2018-02-25,12.7,7.0,18.0,285.0,28.9
2018-02-26,1261.9876965416788,9.43760482470192,2172.5709669622543,130.09408919016488,2018-02-26,13.1,8.0,16.0,274.0,33.8
2018-02-28,1448.5125252994592,8.85781048734981,1598.6897079751388,148.22152170538874,2018-02-28,12.7,9.0,17.0,309.0,38.8
2018-03-01,946.0591765509703,6.628722937984582,1189.1685800812397,143.1410184767508,2018-03-01,11.1,7.0,16.0,283.0,46.9
2018-03-02,3231.555320951671,14.906118651231083,3506.7717890225413,195.91688569386756,2018-03-02,13.2,6.0,17.0,298.0,35.5
2018-03-04,1897.7235193791166,10.947821884519493,1954.6738589220358,180.22226098448832,2018-03-04,7.9,1.0,16.0,280.0,26.4
2018-03-05,772.1458062993147,5.8251402440170335,888.7925721824165,163.88953044679386,2018-03-05,11.7,7.0,18.0,299.0,44.5
2018-03-06,3326.941890292695,14.369281248913827,3417.5954141035077,198.67427794138547,2018-03-06,12.9,10.0,14.0,293.0,26.8
2018-03-07,3378.5863664415124,16.088804112540302,3526.972502914853,212.9062510596376,2018-03-07,11.3,6.0,16.0,304.0,29.6
2018-03-09,13.639416456222518,2.7067907976193513,40.72011365979007,250.36180302417904,2018-03-09,6.2,2.0,11.0,238.0,11.8
2018-03-10,383.8977272427161,4.267790407567585,475.18974397538614,126.69263922751344,2018-03-10,5.4,-2.0,11.0,313.0,19.6
2018-03-11,1132.7668538061478,6.812015106280628,1264.8815431994192,219.82006136576288,2018-03-11,10.7,8.0,14.0,303.0,23.9
2018-03-12,1814.586851543848,9.168704440196334,1989.1368746624657,198.02596579657614,2018-03-12,11.1,8.0,15.0,301.0,30.9
2018-03-15,1368.0852023876355,7.279897596273141,1538.8028635479327,212.42793055375375,2018-03-15,6.6,3.0,12.0,272.0,13.5
2018-03-16,2434.3104462093743,11.119647400246699,2549.282913520417,200.9467165205209,2018-03-16,4.5,1.0,8.0,204.0,12.3
2018-03-17,3389.4455538855636,16.547804097334495,3579.214442792434,194.68152872721305,2018-03-17,6.7,1.0,13.0,289.0,34.2
2018-03-18,3245.5485941568986,15.256162156661311,3350.289334113349,199.280179129706,2018-03-18,9.1,2.0,13.0,294.0,33.6
2018-03-19,1585.6931148875071,8.145406137737945,1703.1714752824387,208.67744223276728,2018-03-19,2.9,-3.0,10.0,249.0,21.3
2018-03-20,2932.6448610093835,13.46445825364851,3069.203882305526,221.23248238033665,2018-03-20,8.3,2.0,15.0,267.0,29.5
2018-03-21,2403.1811342413207,9.953818817933369,2543.986443423084,196.8269028200039,2018-03-21,7.7,1.0,11.0,314.0,17.6
2018-03-22,2003.2250226868503,8.977829557326078,2108.7840948577964,84.29157137870776,2018-03-22,10.4,6.0,15.0,297.0,26.5
2018-03-25,1216.404749519294,7.079466273387257,1258.4575027893497,198.12084346347336,2018-03-25,10.7,7.0,15.0,292.0,30.8
2018-03-26,2394.5787578986733,11.365639633602532,2589.078403807603,187.08393955230665,2018-03-26,9.1,5.0,11.0,316.0,33.4
2018-03-27,2481.1463529798693,11.01555615994662,2703.3525016202952,220.99598662058463,2018-03-27,5.9,1.0,12.0,322.0,33.5
2018-03-28,908.2361274225004,6.080719340178695,977.9267491846172,124.12407966537583,2018-03-28,7.3,1.0,11.0,296.0,27.6
2018-03-29,1785.9255462918,7.950028998984207,1821.886947568365,47.72871720790856,2018-03-29,5.9,1.0,11.0,315.0,37.1
2018-03-31,2066.2847736146696,10.560129715336666,2170.322172657661,194.69494989183164,2018-03-31,7.9,4.0,14.0,291.0,34.9
2018-04-01,2886.697245703801,15.66581860515802,3295.8373556147935,213.42697938283237,2018-04-01,10.9,9.0,14.0,288.0,26.9
2018-04-04,15.956441736304651,2.4239144737903846,30.466163072397826,109.30911195694958,2018-04-04,4.9,1.0,9.0,89.0,24.2
2018-04-05,10.812398397260218,2.8316696061649207,171.638133474579,167.97880615790655,2018-04-05,5.6,1.0,9.0,235.0,25.2
2018-04-06,1108.6795291834394,5.825457440896149,1270.0575579162594,65.73474620448211,2018-04-06,3.8,-1.0,8.0,276.0,24.2
2018-04-08,1211.052833827337,7.129559948212553,1385.4911254594413,61.348279794057134,2018-04-08,1.6,-4.0,8.0,285.0,21.2
2018-04-09,417.1528335635853,5.025152001943848,505.8822330162197,80.01739989386651,2018-04-09,8.6,7.0,11.0,322.0,29.0
2018-04-10,61.2011817399825,2.807008155932025,88.42252005239597,99.51466752423164,2018-04-10,5.9,1.0,11.0,306.0,22.1
2018-04-11,16.029824301186505,2.5659377798438023,30.548277367052677,229.9721910158789,2018-04-11,2.3,-1.0,9.0,271.0,23.3
2018-04-12,10.045927266279833,2.009021751168697,16.91599879877207,142.95499068746938,2018-04-12,5.8,2.0,12.0,266.0,29.0
2018-04-13,37.942496202058194,2.6018595558901585,62.97555993419197,92.20615115272798,2018-04-13,7.5,3.0,12.0,333.0,18.5
2018-04-14,1291.1358108487384,7.1533660002880435,1393.9428402159892,62.34423363208766,2018-04-14,6.9,2.0,12.0,309.0,13.5
2018-04-15,2944.4551232655817,12.020121319426387,3104.075083082891,78.86587124400664,2018-04-15,9.6,6.0,14.0,298.0,19.8
2018-04-17,252.58970350027045,4.403578897622911,380.51808396897553,112.60449829101543,2018-04-17,4.9,1.0,10.0,280.0,15.3
2018-04-18,1227.8263412614647,7.8692531337340546,1511.2978776409675,45.08387041091914,2018-04-18,6.8,0.9,13.0,332.0,22.3
2018-04-19,2763.9015947977673,11.328966650697883,2981.809126233039,44.77300715446468,2018-04-19,6.1,1.8,13.0,306.0,26.4
2018-04-20,1945.3552395357833,8.550833831230776,2042.085862252001,79.31940597626888,2018-04-20,5.9,-0.2,11.6,324.0,26.6
2018-04-21,899.2089961369819,6.490129833420111,961.2252948900782,41.29668787452904,2018-04-21,5.2,0.8,9.8,322.0,28.6
2018-04-22,75.88680035372566,2.3152158338990443,98.2195364498801,117.63910148209976,2018-04-22,3.2,-0.5,9.8,294.0,31.5
2018-04-23,251.27843001815972,4.303034091161352,330.5365443173298,164.20656742134827,2018-04-23,4.3,0.0,10.0,296.0,32.9
2018-04-24,162.4995765565996,4.030880490938817,216.80385691823852,69.08958819177406,2018-04-24,6.8,2.8,11.8,311.0,28.4
2018-04-25,179.10381885204032,3.8911257816685523,236.73853330016198,49.20760955413178,2018-04-25,6.8,3.8,11.8,256.0,15.1
2018-04-26,440.24056346548883,5.17869646267758,520.9251412393003,96.91511857509599,2018-04-26,2.8,0.0,9.4,145.0,24.7
2018-04-27,1441.2968468036902,7.886668776472387,1607.3191036642056,85.0237035403648,2018-04-27,1.8,-2.0,5.0,210.0,14.2
2018-04-28,2771.0785942077614,11.54485692580537,3076.929655697474,68.74084456761673,2018-04-28,0.4,-5.0,7.3,283.0,21.8
2018-04-29,920.7083336561902,6.29790089320804,1179.7605975210818,98.38299560546854,2018-04-29,5.2,-3.3,8.9,266.0,32.4
2018-04-30,229.07443642285094,4.594740005830919,346.26782166602766,105.0641496438118,2018-04-30,4.1,-2.9,9.0,305.0,22.3
2018-05-01,39.15689854944738,3.0594400502741284,66.93251834782991,255.85545253753617,2018-05-01,3.1,-3.0,10.2,302.0,16.2
2018-05-02,46.45532611752617,2.7333869358731593,73.09243637228909,151.5563739997642,2018-05-02,3.9,-3.0,11.0,311.0,16.6
2018-05-03,235.0402079751297,4.6817062521974195,371.8415538729644,80.71007410685212,2018-05-03,4.8,0.8,11.0,257.0,23.2
2018-05-04,525.2783771627434,4.748778659963238,687.506691117221,112.16445922851541,2018-05-04,5.8,0.8,9.0,273.0,37.0
2018-05-05,331.15905273661684,3.835065664309589,433.3672050232706,125.30747476820294,2018-05-05,6.1,4.0,10.0,281.0,34.2
2018-05-06,674.1791576047211,4.872488596787046,804.5821783794541,188.15280124048354,2018-05-06,4.8,2.0,10.0,299.0,19.7
2018-05-07,575.7866390217088,5.383445127142795,717.1349460345996,242.64990506403936,2018-05-07,7.0,2.0,13.0,291.0,25.0
2018-05-09,342.32406845937135,5.094212647941372,415.39782938810635,258.934847215811,2018-05-09,10.4,6.0,15.0,288.0,33.5
2018-05-10,69.27644816703254,3.052517277085114,92.42526033835661,215.5514864126838,2018-05-10,4.1,1.0,12.7,169.0,22.4
2018-05-11,605.7299500372668,5.58941164778338,673.9202678732933,233.5469361088339,2018-05-11,2.7,1.0,6.0,146.0,12.6
2018-05-12,2394.636395772295,9.810385068257627,2595.3325720257053,40.87176277902386,2018-05-12,1.0,-4.0,5.6,208.0,9.2
2018-05-13,529.0156311067847,5.107302340368422,605.3483203487954,94.77075831757638,2018-05-13,-3.6,-8.0,4.9,231.0,10.0
2018-05-14,0.0758730570475257,1.718271600910355,0.9964936460386298,242.55543818503273,2018-05-14,-3.3,-8.0,4.0,234.0,10.6
2018-05-15,412.72642224631215,4.3690044648117405,495.7215100836435,200.6335395839475,2018-05-15,-2.3,-7.5,5.0,238.0,16.0
2018-05-16,1709.6501555972611,8.731717003716339,2022.6290633046835,212.0145417319399,2018-05-16,1.5,-5.0,8.0,233.0,10.8
2018-05-17,1137.9690324258456,7.608837347891583,1456.008292032834,220.0343813366356,2018-05-17,-1.2,-7.0,8.0,201.0,8.1
2018-05-19,143.84060351604566,3.85941213369369,202.12422488308837,146.51997376647222,2018-05-19,6.7,-0.2,8.3,352.0,23.3
2018-05-20,719.7482050094327,6.227729735275105,837.3224535548867,52.695603364043706,2018-05-20,3.3,-0.4,8.0,295.0,19.6
2018-05-21,1661.7363747490747,8.654518233405211,1933.6187666882122,65.55344655778669,2018-05-21,4.3,-0.5,7.4,286.0,27.5
2018-05-22,658.5114083554995,5.869301680061548,744.885180314135,54.81198094950776,2018-05-22,1.5,-2.0,6.3,275.0,14.4
2018-05-23,99.11216402677286,3.7233196248610767,134.7871090350687,94.40677234861569,2018-05-23,0.6,-2.0,5.5,272.0,13.9
2018-05-24,505.0614063905333,4.994922348194646,620.7603934616434,113.90417815579286,2018-05-24,3.1,-2.0,5.3,251.0,9.9
2018-05-25,1751.3762014177084,8.470168718033353,1913.1994712813055,50.43878463904058,2018-05-25,5.3,3.0,8.0,106.0,11.9
2018-05-26,2480.6260681152316,10.160634332232975,2646.3024986824676,40.97206405798589,2018-05-26,6.3,4.6,8.2,270.0,19.5
2018-05-27,1565.491297945061,8.27117866150875,1742.730654159195,54.43432444038114,2018-05-27,1.9,-3.0,8.0,268.0,18.5
2018-05-28,1683.245702107745,8.492221375306436,1851.2022370080756,33.331970618830745,2018-05-28,-1.6,-5.0,4.4,288.0,17.3
2018-05-29,1379.3818225198306,7.616618078615916,1501.679058861546,42.61582859357193,2018-05-29,1.9,-4.0,4.0,278.0,26.6
2018-05-31,1170.3346726099635,7.415396418836376,1335.184718003217,34.64478409290309,2018-05-31,4.5,2.6,6.0,269.0,34.6
2018-06-01,1724.368165122136,8.77644612722925,1896.5716168809709,49.66398097409138,2018-06-01,5.4,1.0,8.0,255.0,28.3
2018-06-02,888.6125541776404,6.780076174272425,1028.7622135342765,56.355165839195195,2018-06-02,1.9,-1.3,8.2,260.0,15.3
2018-06-03,361.8360408246509,4.978749253683614,448.4285183291486,57.59917502353582,2018-06-03,2.8,-1.5,7.1,283.0,14.1
2018-06-04,44.40320712327947,2.8977778944766706,73.17342020483038,230.064960324539,2018-06-04,-1.0,-8.5,8.1,245.0,13.8
2018-06-05,220.34641994087823,4.320662863604667,284.7243321727366,248.20616768790245,2018-06-05,-1.2,-6.6,8.3,216.0,7.8
2018-06-06,365.19655069377654,4.195635656929671,420.0504939221746,217.7736020386215,2018-06-06,1.2,-2.3,5.1,235.0,13.7
2018-06-07,172.8138064477175,3.4926549829542592,221.47599791358613,109.91430672672045,2018-06-07,-0.7,-6.6,5.5,280.0,14.9
2018-06-08,306.0548810797429,5.0640704698032755,400.1895314152122,61.123902360598194,2018-06-08,5.3,-6.0,6.2,66.0,23.5
2018-06-09,47.67510880840317,2.4165480374875954,69.1738848046969,122.66727338896833,2018-06-09,0.6,-2.0,5.7,226.0,9.0
2018-06-10,1458.8248490570097,7.419786600602977,1670.416552761075,99.0364743603599,2018-06-10,1.6,-1.5,3.0,224.0,9.1
2018-06-11,3265.5002204047287,12.762709359327905,3420.576972661548,56.4702365663316,2018-06-11,-1.9,-6.0,3.2,219.0,9.1
2018-06-12,2192.526673210989,10.292764812707878,2418.8061126207726,57.9388464821709,2018-06-12,-3.2,-6.0,1.3,230.0,9.4
2018-06-14,214.92410186305574,2.8884070192774094,275.7408825005529,208.6743800772557,2018-06-14,-3.0,-7.4,3.0,293.0,10.3
2018-06-15,861.0381433288037,6.205829634020717,1040.3169401022392,176.05245153109192,2018-06-15,1.2,-6.2,6.0,298.0,8.7
2018-06-16,681.9992155107577,5.792030701687273,838.7809383458292,126.35555329022682,2018-06-16,4.8,-1.8,8.0,304.0,27.8
2018-06-17,41.88236800105199,3.0524894181224984,66.92987101732602,265.1069950809078,2018-06-17,1.8,-2.0,8.0,315.0,22.4
2018-06-18,149.7303934898226,3.6069421768188428,186.18687249423158,199.65055027148765,2018-06-18,0.9,-2.7,6.0,311.0,26.4
2018-06-19,1398.4979990853183,7.781979430052953,1578.1880152891056,35.76657000515191,2018-06-19,1.4,-0.7,4.6,295.0,37.0
2018-06-20,1382.486017862953,7.902168545458044,1590.1954410590238,50.65570869710706,2018-06-20,2.2,0.5,4.0,291.0,40.9
2018-06-21,202.99300153967374,3.6178009127163175,253.3590162964502,73.56870480544029,2018-06-21,-0.7,-3.3,4.4,273.0,30.3
2018-06-22,374.50963629834223,4.025894773589976,462.0125314873863,213.45944872811083,2018-06-22,-3.2,-6.2,1.8,248.0,21.4
2018-06-23,996.7685551196316,6.528376282917122,1117.736538226175,126.96877866983391,2018-06-23,-3.7,-6.5,1.0,253.0,16.5
2018-06-25,2195.476732042098,9.648903754022363,2507.67384915937,58.26899419890505,2018-06-25,1.3,-3.1,3.0,73.0,17.5
2018-06-26,974.7880820010561,6.587369143540119,1124.162503366162,101.51887409399569,2018-06-26,0.8,-0.4,3.3,305.0,9.6
2018-06-27,1194.9755372347017,7.26433571777511,1401.4253497483926,166.7555942366605,2018-06-27,-1.6,-4.0,1.0,213.0,6.6
2018-06-29,1876.0451647440564,9.066211962037594,2170.6084578467935,211.4339214960729,2018-06-29,-3.9,-7.0,0.2,252.0,14.0
2018-06-30,1951.0367476145393,9.289766801728124,2239.355161138994,223.16773329840717,2018-06-30,-3.2,-6.0,1.0,253.0,14.5
2018-07-01,399.5336089336513,4.928567849927473,488.35099363612585,128.46215001410891,2018-07-01,-1.3,-4.0,1.5,243.0,17.5
